Name,Platform LabelCode,Year,Genre LabelCode,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Console,Game Title,Price,Mean,Median,Platform_0,Platform_1,Platform_2,Platform_3,Platform_4,Platform_5,Platform_6,Platform_7,Genre_0,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6,Genre_7,Genre_8,Genre_9,Genre_10,Genre_11
TOMBA,4,1997,4,Sony Computer Entertainment,150000,100000,0,20000,260000,PS,TOMBA,117,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TOMBA 2 THE EVIL SWINE RETURN,4,1999,4,Sony Computer Entertainment,160000,110000,0,20000,290000,PS,TOMBA 2 THE EVIL SWINE RETURN,110,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TONY HAWKS PRO SKATER,4,1999,10,Activision,3420000,1380000,20000,200000,5020000,PS,TONY HAWKS PRO SKATER,7,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TONY HAWKS PRO SKATER 2,4,2000,10,Activision,3050000,1410000,20000,200000,4680000,PS,TONY HAWKS PRO SKATER 2,10,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TONY HAWKS PRO SKATER 3,4,2001,10,Activision,1090000,490000,20000,70000,1670000,PS,TONY HAWKS PRO SKATER 3,9,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TOP GUN FIRE AT WILL,4,1996,3,Microprose,300000,210000,0,40000,550000,PS,TOP GUN FIRE AT WILL,6,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TOY STORY 2 BUZZ LIGHTYEAR TO THE RESCUE,4,1998,4,Activision,990000,640000,0,80000,1710000,PS,TOY STORY 2 BUZZ LIGHTYEAR TO THE RESCUE,12,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TOY STORY RACER,4,2001,6,Activision,80000,60000,0,10000,150000,PS,TOY STORY RACER,36,False,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TRANSFORMERS BEAST WARS TRANSMETALS,4,2000,2,BAM! Entertainment,60000,40000,0,10000,110000,PS,TRANSFORMERS BEAST WARS TRANSMETALS,18,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TREASURES OF THE DEEP,4,1997,0,Namco Bandai Games,100000,70000,0,10000,190000,PS,TREASURES OF THE DEEP,17,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TRIPLE PLAY 2000,4,1999,10,Electronic Arts,790000,540000,0,90000,1430000,PS,TRIPLE PLAY 2000,5,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TRIPLE PLAY 2001,4,2000,10,Electronic Arts,740000,500000,0,90000,1330000,PS,TRIPLE PLAY 2001,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TRIPLE PLAY 97,4,1996,10,Electronic Arts Victor,210000,150000,0,30000,380000,PS,TRIPLE PLAY 97,2,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TRIPLE PLAY 98,4,1997,10,Electronic Arts,610000,420000,0,70000,1100000,PS,TRIPLE PLAY 98,2,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TRUE PINBALL,4,1996,3,Ocean,20000,10000,0,0,40000,PS,TRUE PINBALL,16,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TUNNEL B1,4,1996,0,Ocean,50000,30000,0,10000,90000,PS,TUNNEL B1,9,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TURBO PROP RACING,4,1997,6,Sony Computer Entertainment,80000,60000,0,10000,150000,PS,TURBO PROP RACING,6,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TWISTED METAL,4,1995,0,Sony Computer Entertainment,1320000,190000,0,50000,1560000,PS,TWISTED METAL,75,True,True,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TWISTED METAL 2,4,1996,6,Sony Computer Entertainment,2120000,250000,0,70000,2440000,PS,TWISTED METAL 2,22,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TWISTED METAL 4,4,1999,6,989 Studios,1070000,160000,0,40000,1280000,PS,TWISTED METAL 4,12,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TWISTED METAL III,4,1998,0,989 Studios,1480000,200000,0,50000,1730000,PS,TWISTED METAL III,13,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TYCO RC ASSAULT WITH A BATTERY,4,1999,6,Syscom,60000,40000,0,10000,110000,PS,TYCO RC ASSAULT WITH A BATTERY,6,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ULTIMATE FIGHTING CHAMPIONSHIP,4,2000,2,Ubisoft,140000,90000,0,20000,250000,PS,ULTIMATE FIGHTING CHAMPIONSHIP,9,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UM JAMMER LAMMY,4,1998,3,Sony Computer Entertainment,120000,80000,410000,40000,660000,PS,UM JAMMER LAMMY,33,False,True,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UPRISING X,4,1998,0,3DO,40000,30000,0,0,70000,PS,UPRISING X,8,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
URBAN CHAOS,4,1999,0,Eidos Interactive,60000,40000,0,10000,100000,PS,URBAN CHAOS,13,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VMX RACING,4,1997,6,Playmates,160000,110000,0,20000,280000,PS,VMX RACING,5,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
VR GOLF 97,4,1996,10,Gremlin Interactive Ltd,90000,60000,0,10000,170000,PS,VR GOLF 97,3,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
VR SOCCER 96,4,1996,10,Gremlin Interactive Ltd,30000,20000,0,0,50000,PS,VR SOCCER 96,12,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
VAGRANT STORY,4,2000,7,Crave Entertainment,300000,200000,300000,60000,870000,PS,VAGRANT STORY,52,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
VANDAL HEARTS,4,1996,7,Konami Digital Entertainment,140000,90000,190000,30000,450000,PS,VANDAL HEARTS,48,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
VANDAL HEARTS II,4,1999,11,Konami Digital Entertainment,60000,40000,0,10000,100000,PS,VANDAL HEARTS II,58,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VANISHING POINT,4,2001,6,Acclaim Entertainment,60000,40000,0,10000,100000,PS,VANISHING POINT,11,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
VIEWPOINT,4,1995,8,Electronic Arts,40000,30000,0,0,70000,PS,VIEWPOINT,46,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VIGILANTE 8,4,1998,6,Activision,680000,470000,0,80000,1230000,PS,VIGILANTE 8,9,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
VIGILANTE 8 2ND OFFENSE,4,1999,6,Activision,270000,180000,0,30000,480000,PS,VIGILANTE 8 2ND OFFENSE,26,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
VIRTUAL POOL,4,1997,10,Interplay,280000,190000,0,30000,510000,PS,VIRTUAL POOL,4,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WCW BACKSTAGE ASSAULT,4,1999,0,Electronic Arts,120000,80000,0,10000,210000,PS,WCW BACKSTAGE ASSAULT,8,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WCW MAYHEM,4,1998,2,Electronic Arts,680000,460000,0,80000,1220000,PS,WCW MAYHEM,3,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WCW NITRO,4,1998,2,THQ,1420000,360000,30000,70000,1880000,PS,WCW NITRO,4,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WCW VS THE WORLD,4,1998,2,THQ,1170000,200000,40000,50000,1460000,PS,WCW VS THE WORLD,2,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WCWNWO THUNDER,4,1998,2,THQ,1100000,480000,40000,70000,1690000,PS,WCWNWO THUNDER,8,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WWF ATTITUDE,4,1998,2,Acclaim Entertainment,1270000,420000,0,70000,1760000,PS,WWF ATTITUDE,4,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WWF SMACKDOWN,4,2000,2,THQ,2009999,1350000,60000,160000,3580000,PS,WWF SMACKDOWN,14,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WWF SMACKDOWN 2 KNOW YOUR ROLE,4,2000,2,THQ,1760000,1210000,70000,160000,3200000,PS,WWF SMACKDOWN 2 KNOW YOUR ROLE,8,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WWF IN YOUR HOUSE,4,1996,2,Acclaim Entertainment,350000,240000,0,40000,620000,PS,WWF IN YOUR HOUSE,18,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WALT DISNEY WORLD QUEST MAGICAL RACING TOUR,4,2000,6,Eidos Interactive,250000,170000,0,30000,450000,PS,WALT DISNEY WORLD QUEST MAGICAL RACING TOUR,20,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WAR GODS,4,1996,2,GT Interactive,10000,10000,0,0,30000,PS,WAR GODS,39,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WARCRAFT II THE DARK SAGA,4,1997,11,Electronic Arts,180000,120000,0,20000,310000,PS,WARCRAFT II THE DARK SAGA,25,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WARHAMMER DARK OMEN,4,1998,11,Electronic Arts,20000,10000,0,0,40000,PS,WARHAMMER DARK OMEN,19,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WARHAMMER SHADOW OF THE HORNED RAT,4,1996,11,Mindscape,110000,70000,0,10000,190000,PS,WARHAMMER SHADOW OF THE HORNED RAT,12,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WARHAWK,4,1995,9,Sony Computer Entertainment,250000,170000,0,30000,460000,PS,WARHAWK,13,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WARPATH JURASSIC PARK,4,1998,2,Electronic Arts,150000,100000,0,20000,280000,PS,WARPATH JURASSIC PARK,38,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WARRIORS OF MIGHT AND MAGIC,4,2001,1,3DO,70000,50000,0,10000,130000,PS,WARRIORS OF MIGHT AND MAGIC,8,False,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WARZONE 2100,4,1999,11,Eidos Interactive,2790000,1890000,0,330000,5010000,PS,WARZONE 2100,17,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WAYNE GRETZKYS 3D HOCKEY 98,4,1997,10,GT Interactive,30000,20000,0,0,50000,PS,WAYNE GRETZKYS 3D HOCKEY 98,16,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WHEEL OF FORTUNE,4,1998,3,Hasbro Interactive,990000,220000,0,40000,1260000,PS,WHEEL OF FORTUNE,2,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WHEEL OF FORTUNE 2ND EDITION,4,2000,3,Hasbro Interactive,230000,160000,0,30000,410000,PS,WHEEL OF FORTUNE 2ND EDITION,7,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WILD 9,4,1998,0,Interplay,130000,90000,0,20000,240000,PS,WILD 9,15,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WILD ARMS,4,1996,7,Sony Computer Entertainment,260000,170000,460000,60000,950000,PS,WILD ARMS,53,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WILD ARMS 2,4,1999,7,Sony Computer Entertainment,190000,130000,310000,40000,670000,PS,WILD ARMS 2,35,False,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WING COMMANDER III HEART OF THE TIGER,4,1996,0,Electronic Arts,90000,60000,0,10000,160000,PS,WING COMMANDER III HEART OF THE TIGER,20,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WING COMMANDER IV THE PRICE OF FREEDOM,4,1997,9,Origin Systems,50000,30000,0,10000,90000,PS,WING COMMANDER IV THE PRICE OF FREEDOM,15,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WIPEOUT,4,1995,0,Psygnosis,260000,180000,0,30000,470000,PS,WIPEOUT,22,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WIPEOUT 3,4,1999,6,Psygnosis,190000,130000,0,20000,340000,PS,WIPEOUT 3,8,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WIPEOUT XL,4,1996,6,Psygnosis,140000,100000,0,20000,250000,PS,WIPEOUT XL,19,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WOODY WOODPECKER RACING,4,1999,6,Konami Digital Entertainment,60000,40000,0,10000,110000,PS,WOODY WOODPECKER RACING,11,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WORLD DESTRUCTION LEAGUE THUNDER TANKS,4,2000,0,3DO,90000,60000,0,10000,170000,PS,WORLD DESTRUCTION LEAGUE THUNDER TANKS,9,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WORLDS SCARIEST POLICE CHASES,4,2001,6,Activision,200000,140000,0,20000,360000,PS,WORLDS SCARIEST POLICE CHASES,12,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WORMS ARMAGEDDON,4,1999,11,Microprose,180000,810000,0,80000,1060000,PS,WORMS ARMAGEDDON,24,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WRECKIN CREW,4,1998,6,Telstar,50000,30000,0,10000,80000,PS,WRECKIN CREW,9,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WUTANG SHAOLIN STYLE,4,1998,2,Activision,270000,180000,0,30000,480000,PS,WUTANG SHAOLIN STYLE,43,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
XCOM UFO DEFENSE,4,1995,11,Microprose,50000,40000,0,10000,90000,PS,XCOM UFO DEFENSE,72,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
XMEN VS STREET FIGHTER,4,1997,2,Capcom,160000,110000,120000,30000,420000,PS,XMEN VS STREET FIGHTER,136,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
XMEN CHILDREN OF THE ATOM,4,1998,2,Acclaim Entertainment,60000,40000,0,10000,100000,PS,XMEN CHILDREN OF THE ATOM,123,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
XMEN MUTANT ACADEMY 2,4,2001,2,Activision,400000,270000,0,50000,720000,PS,XMEN MUTANT ACADEMY 2,20,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
XS AIRBOAT RACING,4,2002,6,XS Games,130000,90000,0,20000,240000,PS,XS AIRBOAT RACING,8,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
XENA WARRIOR PRINCESS,4,1998,1,Electronic Arts,330000,230000,0,40000,600000,PS,XENA WARRIOR PRINCESS,17,False,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
XENOGEARS,4,1998,7,SquareSoft,290000,190000,890000,100000,1460000,PS,XENOGEARS,78,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
XEVIOUS 3DG,4,1997,8,Sony Computer Entertainment,10000,10000,110000,10000,140000,PS,XEVIOUS 3DG,41,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
YOU DONT KNOW JACK,4,1999,3,Vivendi Games,220000,150000,0,30000,400000,PS,YOU DONT KNOW JACK,7,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
YOU DONT KNOW JACK MOCK 2,4,2000,3,Vivendi Games,60000,40000,0,10000,100000,PS,YOU DONT KNOW JACK MOCK 2,5,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
YUGIOH FORBIDDEN MEMORIES,4,1999,7,Konami Digital Entertainment,1370000,440000,0,80000,1880000,PS,YUGIOH FORBIDDEN MEMORIES,16,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ZERO DIVIDE,4,1995,2,Ocean,30000,20000,0,0,60000,PS,ZERO DIVIDE,24,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ZOOP,4,1995,5,MediaQuest,30000,20000,0,0,50000,PS,ZOOP,18,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BAKU BAKU,5,1995,5,Sega,0,0,50000,0,50000,SAT,BAKU BAKU,32,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BATTLE ARENA TOSHINDEN REMIX,5,1994,2,Sega,0,0,120000,0,120000,SAT,BATTLE ARENA TOSHINDEN REMIX,27,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BATTLE ARENA TOSHINDEN URA,5,1995,2,Sega,0,0,30000,0,30000,SAT,BATTLE ARENA TOSHINDEN URA,38,True,True,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BLAZING HEROES,5,1995,7,Sega,0,0,300000,0,300000,SAT,BLAZING HEROES,64,True,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CENTER RING BOXING,5,1994,2,JVC,0,0,120000,0,120000,SAT,CENTER RING BOXING,18,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLOCKWORK KNIGHT,5,1994,4,Sega,0,0,90000,0,90000,SAT,CLOCKWORK KNIGHT,51,True,True,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DARIUS GAIDEN,5,1995,8,Acclaim Entertainment,0,0,100000,0,100000,SAT,DARIUS GAIDEN,80,True,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DAYTONA USA,5,1994,6,Sega,0,0,550000,0,550000,SAT,DAYTONA USA,14,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DAYTONA USA CHAMPIONSHIP CIRCUIT EDITION,5,1995,6,Sega,0,0,140000,0,140000,SAT,DAYTONA USA CHAMPIONSHIP CIRCUIT EDITION,31,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DECATHLETE,5,1994,10,Sega,0,0,300000,0,300000,SAT,DECATHLETE,59,True,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
F1 CHALLENGE,5,1994,6,Sega,0,0,180000,0,180000,SAT,F1 CHALLENGE,22,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FIGHTERS MEGAMIX,5,1996,2,Sega,0,0,620000,0,620000,SAT,FIGHTERS MEGAMIX,38,True,True,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FIGHTING VIPERS,5,1995,2,Sega,0,0,400000,0,400000,SAT,FIGHTING VIPERS,26,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GALACTIC ATTACK,5,1994,8,Acclaim Entertainment,0,0,250000,0,250000,SAT,GALACTIC ATTACK,78,True,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GALAXY FIGHT,5,1994,2,Sunsoft,0,0,40000,0,40000,SAT,GALAXY FIGHT,92,True,True,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GOLDEN AXE THE DUEL,5,1994,2,Sega,0,0,50000,0,50000,SAT,GOLDEN AXE THE DUEL,124,True,True,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GUNGRIFFON,5,1995,9,Sega,0,0,190000,0,190000,SAT,GUNGRIFFON,40,True,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HANG ON GP,5,1995,6,Sega,0,0,70000,0,70000,SAT,HANG ON GP,47,True,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HIGH VELOCITY MOUNTAIN RACING CHALLENGE,5,1995,6,Atlus,0,0,120000,0,120000,SAT,HIGH VELOCITY MOUNTAIN RACING CHALLENGE,45,True,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IRON STORM,5,1995,8,Sega,0,0,340000,0,340000,SAT,IRON STORM,76,True,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LAST BRONX,5,1996,2,Sega,0,0,130000,0,130000,SAT,LAST BRONX,43,True,True,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MYST,5,1994,1,Sunsoft,0,0,60000,0,60000,SAT,MYST,16,False,False,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NIGHTS INTO DREAMS,5,1996,4,Sega,0,0,430000,0,430000,SAT,NIGHTS INTO DREAMS,69,True,True,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NIGHT WARRIORS DARKSTALKERS REVENGE,5,1995,2,Virgin Interactive,0,0,340000,0,340000,SAT,NIGHT WARRIORS DARKSTALKERS REVENGE,102,True,True,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PANZER DRAGOON,5,1995,8,Sega,0,0,370000,0,370000,SAT,PANZER DRAGOON,79,True,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PANZER DRAGOON II ZWEI,5,1995,8,Sega,0,0,310000,0,310000,SAT,PANZER DRAGOON II ZWEI,100,True,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PEBBLE BEACH GOLF LINKS,5,1994,10,Sega,0,0,20000,0,20000,SAT,PEBBLE BEACH GOLF LINKS,18,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ROBOTICA,5,1994,8,Sega,0,0,60000,0,60000,SAT,ROBOTICA,19,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SEGA RALLY CHAMPIONSHIP,5,1995,6,Sega,210000,160000,770000,20000,1160000,SAT,SEGA RALLY CHAMPIONSHIP,14,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SEGA TOURING CAR CHAMPIONSHIP,5,1996,6,Sega,0,0,110000,0,110000,SAT,SEGA TOURING CAR CHAMPIONSHIP,48,True,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SIMCITY 2000,5,1994,9,Sega,0,0,280000,0,280000,SAT,SIMCITY 2000,34,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
STREET FIGHTER ALPHA 2,5,1995,2,Virgin Interactive,0,0,320000,0,320000,SAT,STREET FIGHTER ALPHA 2,76,True,True,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
STREET FIGHTER ALPHA WARRIORS DREAMS,5,1996,2,Capcom,0,0,350000,0,350000,SAT,STREET FIGHTER ALPHA WARRIORS DREAMS,51,True,True,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
THEME PARK,5,1994,9,Electronic Arts,0,0,80000,0,80000,SAT,THEME PARK,26,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VIRTUA COP 2,5,1996,8,Sega,0,0,300000,0,300000,SAT,VIRTUA COP 2,48,True,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VIRTUA FIGHTER,5,1994,2,Sega,170000,120000,770000,20000,1070000,SAT,VIRTUA FIGHTER,18,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VIRTUA FIGHTER 2,5,1995,2,Sega,340000,260000,1300000,30000,1930000,SAT,VIRTUA FIGHTER 2,6,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VIRTUA FIGHTER KIDS,5,1995,2,Sega,0,0,230000,0,230000,SAT,VIRTUA FIGHTER KIDS,36,False,True,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VIRTUAL HYDLIDE,5,1995,7,Sega,0,0,110000,0,110000,SAT,VIRTUAL HYDLIDE,59,True,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WING ARMS,5,1994,8,Sega,0,0,200000,0,200000,SAT,WING ARMS,32,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WINTER HEAT,5,1996,10,Sega,0,0,110000,0,110000,SAT,WINTER HEAT,74,True,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WORLD SERIES BASEBALL,5,1994,10,Sega,0,0,40000,0,40000,SAT,WORLD SERIES BASEBALL,9,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WORLDWIDE SOCCER,5,1994,10,Sega,0,0,60000,0,60000,SAT,WORLDWIDE SOCCER,9,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
XMEN CHILDREN OF THE ATOM,5,1995,2,Acclaim Entertainment,0,0,210000,0,210000,SAT,XMEN CHILDREN OF THE ATOM,79,True,True,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FORMULA ONE WORLD CHAMPIONSHIP BEYOND THE LIMIT,6,1994,6,Sega,0,0,70000,0,70000,SCD,FORMULA ONE WORLD CHAMPIONSHIP BEYOND THE LIMIT,13,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
