Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
TENGAI MAKYOU DAISHI NO MOKUSHIROKU  THE APOCALYPSE IV,SAT,1997,Role-Playing,Hudson Soft,,,260000.0,,260000
THE HOUSE OF THE DEAD,SAT,1997,Shooter,Sega,,,130000.0,,130000
THE KING OF FIGHTERS 95,SAT,1995,Fighting,SNK Playmore,,,280000.0,,280000
THE KING OF FIGHTERS 96,SAT,1996,Fighting,SNK,,,210000.0,,210000
THE KING OF FIGHTERS 97,SAT,1998,Fighting,SNK,,,170000.0,,170000
THE SPACE BAR,SAT,1996,Adventure,Sega,,,80000.0,,80000
THEME PARK,SAT,1994,Simulation,Electronic Arts,,,80000.0,,80000
TOKIMEKI MAHJONG PARADISE KOI NO TENPAI BEAT,SAT,1995,Misc,Sonnet,,,40000.0,,40000
TOKIMEKI MEMORIAL FOREVER WITH YOU,SAT,1996,Simulation,Konami Digital Entertainment,,,380000.0,,380000
TOKIMEKI MEMORIAL TAISEN PAZURUDAMA,SAT,1996,Puzzle,Konami Digital Entertainment,,,80000.0,,80000
VAMPIRE SAVIOR THE LORD OF VAMPIRE,SAT,1998,Fighting,Capcom,,,180000.0,,180000
VIRTUA COP,SAT,1995,Shooter,Sega,,,620000.0,,620000
VIRTUA COP 2,SAT,1996,Shooter,Sega,,,300000.0,,300000
VIRTUA FIGHTER,SAT,1994,Fighting,Sega,170000.0,120000.0,770000.0,20000.0,1070000
VIRTUA FIGHTER 2,SAT,1995,Fighting,Sega,340000.0,260000.0,1300000.0,30000.0,1930000
VIRTUA FIGHTER CG PORTRAIT SERIES VOL1 SARAH BRYANT,SAT,1995,Misc,Sega,,,110000.0,,110000
VIRTUA FIGHTER CG PORTRAIT SERIES VOL2 JACKY BRYANT,SAT,1995,Misc,Sega,,,80000.0,,80000
VIRTUA FIGHTER CG PORTRAIT SERIES VOL3 AKIRA YUKI,SAT,1995,Misc,Sega,,,90000.0,,90000
VIRTUA FIGHTER CG PORTRAIT SERIES VOL4 PAI CHAN,SAT,1995,Misc,Sega,,,120000.0,,120000
VIRTUA FIGHTER CG PORTRAIT SERIES VOL5 WOLF HAWKFIELD,SAT,1995,Misc,Sega,,,50000.0,,50000
VIRTUA FIGHTER CG PORTRAIT SERIES VOL6 LAU CHAN,SAT,1995,Misc,Sega,,,40000.0,,40000
VIRTUA FIGHTER KIDS,SAT,1995,Fighting,Sega,,,230000.0,,230000
VIRTUAL HYDLIDE,SAT,1995,Role-Playing,Sega,,,110000.0,,110000
VIRUS,SAT,1997,Shooter,Hudson Soft,,,80000.0,,80000
WING ARMS,SAT,1994,Shooter,Sega,,,200000.0,,200000
WINTER HEAT,SAT,1996,Sports,Sega,,,110000.0,,110000
WORLD CUP 98 FRANCE ROAD TO WIN,SAT,1998,Sports,Sega,,,90000.0,,90000
WORLD SERIES BASEBALL,SAT,1994,Sports,Sega,,,40000.0,,40000
WORLDWIDE SOCCER,SAT,1994,Sports,Sega,,,60000.0,,60000
XMEN VS STREET FIGHTER,SAT,1997,Fighting,Capcom,,,260000.0,,260000
XMEN CHILDREN OF THE ATOM,SAT,1995,Fighting,Acclaim Entertainment,,,210000.0,,210000
FORMULA ONE WORLD CHAMPIONSHIP BEYOND THE LIMIT,SCD,1994,Racing,Sega,,,70000.0,,70000
GAME NO KANZUME VOL 1,SCD,1994,Misc,Sega,,,40000.0,,50000
GAME NO KANZUME VOL 2,SCD,1994,Misc,Sega,,,50000.0,,50000
RECORD OF LODOSS WAR EIYUU SENSOU,SCD,1994,Role-Playing,Sega,,,60000.0,,60000
SHINING FORCE CD,SCD,1994,Strategy,Sega,,,140000.0,,140000
SONIC CD,SCD,1993,Platform,Sega,1000000.0,360000.0,90000.0,50000.0,1500000
A LLI SV A RESSHA DE GYOUKOU 3 SUPER VERSION,SNES,1995,Simulation,Pack-In-Video,,,60000.0,,60000
BAHAMUT LAGOON,SNES,1996,Role-Playing,SquareSoft,,,620000.0,,620000
BATTLE COMMANDER HACHIBUSHU SHURA NO HEIHOU,SNES,1991,Strategy,Banpresto,,,180000.0,,180000
BATTLE DODGE BALL,SNES,1991,Sports,Banpresto,,,330000.0,,330000
BATTLE SOCCER FIELD NO HASHA,SNES,1992,Sports,Banpresto,,,160000.0,,160000
BISHOUJO SENSHI SAILORMOON R,SNES,1993,Fighting,Namco Bandai Games,,,270000.0,,270000
BISHOUJO SENSHI SAILORMOON S JUUGAI RANTOU SHUYAKU SOUDATSUSEN,SNES,1994,Fighting,Angel Studios,,,120000.0,,120000
BLOCK KUZUSHI,SNES,1995,Puzzle,Pow,,,50000.0,,50000
BOMBERMAN BDAMAN,SNES,1996,Shooter,Hudson Soft,,,170000.0,,170000
BREATH OF FIRE II,SNES,1994,Role-Playing,Laguna,,,360000.0,,360000
CAPCOMS SOCCER SHOOTOUT,SNES,1993,Sports,Nintendo,,,800000.0,,800000
CAPTAIN TSUBASA J THE WAY TO WORLD YOUTH,SNES,1995,Sports,Namco Bandai Games,,,30000.0,,30000
CASTLEVANIA DRACULA X,SNES,1995,Platform,Konami Digital Entertainment,30000.0,10000.0,50000.0,,90000
CHIBI MARUKOCHAN HARIKIRI 365NICHI NO MAKI,SNES,1991,Misc,Epoch,,,80000.0,,80000
CHRONO TRIGGER,SNES,1995,Role-Playing,SquareSoft,280000.0,,2020000.0,10000.0,2310000
CLASSIC ROAD,SNES,1993,Sports,Victor Interactive,,,110000.0,,110000
CONTRA III THE ALIEN WARS,SNES,1992,Shooter,Konami Digital Entertainment,,,130000.0,,130000
CRAYON SHINCHAN ARASHI O YOBU ENJI,SNES,1993,Platform,Namco Bandai Games,,,460000.0,,460000
DAI4JI SUPER ROBOT TAISEN,SNES,1995,Strategy,Banpresto,,,380000.0,,380000
DAIBAKUSHOU JINSEI GEKIJOU,SNES,1995,Misc,Taito,,,30000.0,,30000
DAIKAIJYUU MONOGATARI,SNES,1994,Role-Playing,Hudson Soft,,,300000.0,,300000
DAIKAIJYUU MONOGATARI II,SNES,1996,Role-Playing,Hudson Soft,,,120000.0,,120000
DARK HALF,SNES,1996,Role-Playing,Enix Corporation,,,40000.0,,40000
DERBY JOCKEY 2,SNES,1995,Sports,Asmik Corp,,,100000.0,,100000
DERBY JOCKEY KISHOU E NO MICHI,SNES,1994,Sports,Asmik Corp,,,70000.0,,70000
DERBY STALLION 96,SNES,1996,Sports,ASCII Entertainment,,,1040000.0,10000.0,1050000
DERBY STALLION 98,SNES,1998,Sports,ASCII Entertainment,,,80000.0,,80000
DERBY STALLION II,SNES,1994,Sports,ASCII Entertainment,,,870000.0,,870000
DERBY STALLION III,SNES,1995,Sports,ASCII Entertainment,,,1150000.0,,1150000
DISNEYS ALADDIN,SNES,1993,Platform,Capcom,940000.0,340000.0,210000.0,270000.0,1750000
DISNEYS THE LION KING,SNES,1994,Platform,Virgin Interactive,1260000.0,390000.0,80000.0,60000.0,1790000
DONKEY KONG COUNTRY,SNES,1994,Platform,Nintendo,4360000.0,1710000.0,3000000.0,230000.0,9300000
DONKEY KONG COUNTRY 2 DIDDYS KONG QUEST,SNES,1995,Platform,Nintendo,2100000.0,740000.0,2200000.0,110000.0,5150000
DONKEY KONG COUNTRY 3 DIXIE KONGS DOUBLE TROUBLE,SNES,1996,Platform,Nintendo,1170000.0,500000.0,1750000.0,80000.0,3510000
DORAEMON 2 NOBITA NO TOIZURANDO DAIBOUKEN,SNES,1993,Role-Playing,Epoch,,,50000.0,,50000
DORAEMON 4 NOBITA TO TOKI NO OKOKU,SNES,1995,Platform,Epoch,,,60000.0,,60000
DRAGON BALL Z,SNES,1993,Fighting,Namco Bandai Games,,,1450000.0,,1450000
DRAGON BALL Z HYPER DIMENSION,SNES,1995,Fighting,Namco Bandai Games,,,210000.0,,210000
DRAGON BALL Z SUPER GOKUDEN KAKUSEIHEN,SNES,1995,Role-Playing,Namco Bandai Games,,,110000.0,,110000
DRAGON BALL Z CHOU SAIYA DENSETSU,SNES,1992,Role-Playing,Namco Bandai Games,,,580000.0,,580000
DRAGON BALL Z LA LEGENDE SAIEN,SNES,1993,Fighting,Namco Bandai Games,,,1200000.0,,1200000
DRAGON BALL Z ULTIME MENACE,SNES,1993,Fighting,Namco Bandai Games,,,730000.0,,730000
DRAGON QUEST I  II,SNES,1993,Role-Playing,Enix Corporation,,,1150000.0,,1150000
DRAGON QUEST III SOSHITE DENSETSU E,SNES,1996,Role-Playing,Enix Corporation,,,1360000.0,,1360000
DRAGON QUEST V TENKUU NO HANAYOME,SNES,1992,Role-Playing,Enix Corporation,,,2780000.0,10000.0,2790000
DRAGON QUEST VI MABOROSHI NO DAICHI,SNES,1995,Role-Playing,Enix Corporation,,,3190000.0,,3190000
DRAGON SLAYER THE LEGEND OF HEROES,SNES,1992,Role-Playing,Epoch,,,70000.0,,70000
DRIFT KING SHUTOKOU BATTLE 94,SNES,1994,Racing,BPS,,,200000.0,,200000
EARTHBOUND,SNES,1994,Role-Playing,Nintendo,,,810000.0,,810000
F1 GRAND PRIX,SNES,1992,Racing,Video System,,,280000.0,,280000
FZERO,SNES,1990,Racing,Nintendo,1370000.0,510000.0,890000.0,70000.0,2850000
F1 ROC RACE OF CHAMPIONS,SNES,1992,Sports,Ocean,,,280000.0,,280000
FAR EAST OF EDEN ZERO,SNES,1995,Role-Playing,Hudson Soft,,,300000.0,,300000
FATAL FURY,SNES,1992,Fighting,Takara,,,390000.0,,390000
FATAL FURY 2,SNES,1993,Fighting,Takara,,,450000.0,,450000
FATAL FURY SPECIAL,SNES,1994,Fighting,Takara,,,560000.0,,560000
FINAL FANTASY II,SNES,1991,Role-Playing,Square,240000.0,90000.0,1330000.0,120000.0,1770000
FINAL FANTASY III,SNES,1994,Role-Playing,SquareSoft,860000.0,,2550000.0,20000.0,3420000
FINAL FANTASY V,SNES,1992,Role-Playing,SquareSoft,,,2430000.0,20000.0,2450000
FINAL FIGHT,SNES,1990,Action,Capcom,670000.0,170000.0,690000.0,30000.0,1560000
FINAL FIGHT 2,SNES,1993,Action,Capcom,390000.0,120000.0,490000.0,20000.0,1020000
FIRE EMBLEM MONSH NO NAZO,SNES,1994,Role-Playing,Nintendo,,,700000.0,,700000
FIRE EMBLEM SEISEN NO KEIFU,SNES,1996,Strategy,Nintendo,,,580000.0,,580000
FIRE EMBLEM THRACIA 776,SNES,1999,Strategy,Nintendo,,,260000.0,,260000
FIRST QUEEN ORNIC SENKI,SNES,1994,Role-Playing,Culture Brain,,,30000.0,,30000
FRONT MISSION,SNES,1995,Strategy,SquareSoft,,,600000.0,,600000
FRONT MISSION GUN HAZARD,SNES,1996,Role-Playing,SquareSoft,,,240000.0,,240000
GAIA SAVER HERO SAIDAI NO SAKUSEN,SNES,1994,Role-Playing,Banpresto,,,30000.0,,30000
GANBARE GOEMON 2 KITERETSU SHOUGUN MAGGINESU,SNES,1993,Platform,Konami Digital Entertainment,,,310000.0,,310000
GANBARE GOEMON 3 SHISHI JYUUROKUBEI NO KARAKURI MANJI KATAME,SNES,1994,Platform,Konami Digital Entertainment,,,360000.0,,360000
GANBARE GOEMON KIRAKIRA DOUCHUU  BOKU GA DANCER NI NATTA RIYUU,SNES,1995,Platform,Konami Digital Entertainment,,,310000.0,,310000
GO GO ACKMAN 3,SNES,1995,Platform,Banpresto,,,40000.0,,40000
GOKUJOU PARODIUS,SNES,1994,Shooter,Konami Digital Entertainment,,,180000.0,,180000
HARUKANARU AUGUSTA 2 MASTERS,SNES,1993,Sports,T&E Soft,,,120000.0,,120000
HISSATSU PACHINKO COLLECTION 3,SNES,1995,Misc,Sunsoft,,,30000.0,,30000
HISSHOU 777 FIGHTER PACHI SLOT EIYU DENSETSU,SNES,1994,Misc,Vap,,,50000.0,,50000
ILLUSION OF GAIA,SNES,1993,Role-Playing,Nintendo,,,130000.0,,130000
INTERNATIONAL SUPERSTAR SOCCER,SNES,1994,Sports,Konami Digital Entertainment,,,280000.0,,280000
INTERNATIONAL SUPERSTAR SOCCER DELUXE,SNES,1995,Sports,Konami Digital Entertainment,,,160000.0,,160000
ITADAKI STREET 2 NEON SIGN WA BARA IRO NI,SNES,1994,Misc,Enix Corporation,,,290000.0,,290000
ITOI SHIGESATO NO BASS TSURI NO 1,SNES,1997,Sports,Nintendo,,,170000.0,,170000
JLEAGUE 96 DREAM STADIUM,SNES,1996,Sports,Hudson Soft,,,50000.0,,50000
JLEAGUE EXCITE STAGE 95,SNES,1995,Sports,Epoch,,,450000.0,,450000
JLEAGUE EXCITE STAGE 96,SNES,1996,Sports,Epoch,,,190000.0,,190000
JLEAGUE SOCCER PRIME GOAL,SNES,1993,Sports,Namco Bandai Games,,,690000.0,,690000
JLEAGUE SOCCER PRIME GOAL 2,SNES,1994,Sports,Namco Bandai Games,,,530000.0,,530000
JIKKYOU OSHABERI PARODIUS,SNES,1995,Shooter,Konami Digital Entertainment,,,50000.0,,50000
JIKKYOU POWERFUL PRO YAKUU 94,SNES,1994,Sports,Konami Digital Entertainment,,,410000.0,,410000
JIKKYOU POWERFUL PRO YAKYUU 96 KAIMAKUBAN,SNES,1996,Sports,Konami Digital Entertainment,,,190000.0,,190000
JIKKYOU POWERFUL PRO YAKYUU 2,SNES,1995,Sports,Konami Digital Entertainment,,,270000.0,,270000
JIKKYOU POWERFUL PRO YAKYUU 3,SNES,1996,Sports,Konami Digital Entertainment,,,450000.0,,450000
JIKKYOU POWERFUL PRO YAKYUU 3 97 HARU,SNES,1997,Sports,Konami Digital Entertainment,,,160000.0,,160000
JIROU AKAGAWA MAJOTACHI NO NEMURI,SNES,1995,Adventure,Pack-In-Video,,,50000.0,,50000
JISSEN PACHISLOT HISSHOUHOU,SNES,1993,Misc,Sammy Corporation,,,190000.0,,190000
JOHN MADDEN FOOTBALL,SNES,1991,Sports,Imagineer,,,70000.0,,70000
KAMAITACHI NO YORU,SNES,1994,Adventure,ChunSoft,,,810000.0,,810000
KEIBA EIGHT SPECIAL,SNES,1993,Sports,Misawa,,,50000.0,,50000
KENYUU DENSETSU YAIBA,SNES,1994,Action,Banpresto,,,70000.0,,70000
KIDOU SENSHI GUNDAM F91 FORMULA SENKI 0122,SNES,1991,Strategy,Namco Bandai Games,,,330000.0,,330000
KIDOU SENSHI V GUNDAM,SNES,1994,Action,Namco Bandai Games,,,30000.0,,30000
KILLER INSTINCT,SNES,1995,Fighting,Nintendo,2260000.0,720000.0,120000.0,100000.0,3200000
KIRBY SUPER STAR,SNES,1996,Platform,Nintendo,260000.0,70000.0,1090000.0,20000.0,1440000
KIRBYS DREAM COURSE,SNES,1994,Sports,Nintendo,,,590000.0,,590000
KIRBYS DREAM LAND 3,SNES,1997,Platform,Nintendo,,,360000.0,,360000
KONPEKI NO KANTAI,SNES,1995,Strategy,Angel Studios,,,30000.0,,30000
LAGOON,SNES,1991,Role-Playing,Kemco,,,50000.0,,50000
LETHAL ENFORCERS,SNES,1993,Shooter,Konami Digital Entertainment,,,90000.0,,90000
LIVE A LIVE,SNES,1994,Role-Playing,SquareSoft,,,320000.0,,320000
LORD OF DARKNESS,SNES,1991,Action,Tecmo Koei,,,280000.0,,280000
MAJIN TENSEI,SNES,1994,Role-Playing,Atlus,,,80000.0,,80000
MARIO  WARIO,SNES,1993,Puzzle,Nintendo,,,490000.0,,490000
MARIO PAINT,SNES,1992,Misc,Nintendo,1430000.0,540000.0,710000.0,70000.0,2750000
MARIO NO SUPER PICROSS,SNES,1995,Puzzle,Nintendo,,,410000.0,,410000
MEGA MAN 7,SNES,1995,Platform,Laguna,30000.0,10000.0,230000.0,10000.0,280000
MEGA MAN SOCCER,SNES,1993,Sports,Capcom,40000.0,10000.0,130000.0,,180000
MEGA MAN X,SNES,1993,Platform,Capcom,570000.0,80000.0,500000.0,10000.0,1160000
MEGA MAN X2,SNES,1993,Platform,Laguna,90000.0,20000.0,450000.0,,560000
MEGA MAN X3,SNES,1995,Action,Laguna,40000.0,10000.0,300000.0,,350000
METAL MAX RETURNS,SNES,1995,Role-Playing,Data East,,,40000.0,,40000
MINIYONKU SHINING SCORPION LETS  GO,SNES,1996,Racing,ASCII Entertainment,,,900000.0,,900000
MOMOTAROU DENTETSU HAPPY,SNES,1996,Misc,Hudson Soft,,,320000.0,,320000
MORTAL KOMBAT 3,SNES,1994,Fighting,Acclaim Entertainment,1190000.0,290000.0,,50000.0,1530000
MORTAL KOMBAT II,SNES,1993,Fighting,Acclaim Entertainment,1480000.0,390000.0,,60000.0,1930000
MYSTERY DUNGEON SHIREN THE WANDERER,SNES,1995,Role-Playing,ChunSoft,,,400000.0,,400000
MYSTIC ARK,SNES,1995,Role-Playing,Enix Corporation,,,130000.0,,130000
NBA JAM,SNES,1994,Sports,Acclaim Entertainment,1190000.0,160000.0,,30000.0,1390000
NBA JAM TOURNAMENT EDITION,SNES,1995,Sports,Acclaim Entertainment,870000.0,120000.0,,20000.0,1010000
NICHIBUTSU ARCADE CLASSICS,SNES,1995,Misc,Nichibutsu,,,280000.0,,280000
NINJA WARRIORS,SNES,1993,Action,Titus,,,70000.0,,70000
NISHIJIN PACHINKO MONOGATARI 2,SNES,1996,Misc,KSS,,,30000.0,,30000
NOBUNAGA NO YABOU HAOUDEN,SNES,1993,Strategy,Tecmo Koei,300000.0,,320000.0,,620000
NOBUNAGA NO YABOU TENSHOKI,SNES,1996,Strategy,Tecmo Koei,,,170000.0,,170000
OTOGIRISOU,SNES,1992,Adventure,ChunSoft,,,160000.0,,160000
PACHINKO WARS II,SNES,1993,Misc,Coconuts Japan,,,50000.0,,50000
PARLOR MINI 2,SNES,1996,Misc,Nippon Telenet,,,70000.0,,70000
PARLOR MINI 4,SNES,1996,Misc,Nippon Telenet,,,190000.0,,190000
PILOTWINGS,SNES,1990,Simulation,Nintendo,460000.0,170000.0,480000.0,20000.0,1140000
POPN TWINBEE RAINBOW BELL ADVENTURE,SNES,1993,Platform,Konami Digital Entertainment,,,60000.0,,60000
RPG TSUKURU 2,SNES,1996,Role-Playing,ASCII Entertainment,,,310000.0,,310000
RANMA 12 AKANEKODAN TEKI HIHOU,SNES,1993,Role-Playing,TOHO,,,110000.0,,110000
ROCK N ROLL RACING,SNES,1993,Racing,Interplay,,,10000.0,,10000
ROCKMAN  FORTE,SNES,1998,Platform,Capcom,,,140000.0,,140000
ROMANCE OF THE THREE KINGDOMS II,SNES,1991,Strategy,Tecmo Koei,,,250000.0,,250000
ROMANCE OF THE THREE KINGDOMS III DRAGON OF DESTINY,SNES,1992,Strategy,Tecmo Koei,,,290000.0,,290000
ROMANCE OF THE THREE KINGDOMS IV WALL OF FIRE,SNES,1994,Strategy,Tecmo Koei,,,530000.0,,530000
ROMANCING SAGA,SNES,1992,Role-Playing,SquareSoft,,,970000.0,,970000
ROMANCING SAGA 2,SNES,1993,Role-Playing,SquareSoft,,,1170000.0,,1170000
ROMANCING SAGA 3,SNES,1995,Role-Playing,SquareSoft,,,1290000.0,10000.0,1300000
RUDRA NO HIHOU,SNES,1996,Role-Playing,SquareSoft,,,150000.0,,150000
SD GUNDAM GNEXT,SNES,1995,Strategy,Namco Bandai Games,,,200000.0,,200000
SD GUNDAM GX,SNES,1994,Strategy,Namco Bandai Games,,,190000.0,,190000
SD GUNDAM GAIDEN KNIGHT GUNDAM MONOGATARI OOINARU ISAN,SNES,1991,Role-Playing,Angel Studios,,,290000.0,,290000
SAILOR MOON,SNES,1993,Action,Namco Bandai Games,,,220000.0,,220000
SAMURAI SHODOWN,SNES,1994,Fighting,Takara,,,400000.0,,400000
SATURDAY NIGHT SLAM MASTERS,SNES,1994,Fighting,Capcom,,,160000.0,,160000
SECRET OF MANA,SNES,1993,Role-Playing,SquareSoft,250000.0,70000.0,1490000.0,20000.0,1830000
SEIKEN DENSETSU 3,SNES,1995,Role-Playing,SquareSoft,,,890000.0,,890000
SHIN MEGAMI TENSEI II,SNES,1994,Role-Playing,Atlus,,,370000.0,,370000
SHIN MOMOTAROU DENSETSU,SNES,1993,Role-Playing,Hudson Soft,,,320000.0,,320000
SIMCITY,SNES,1991,Simulation,Nintendo,930000.0,270000.0,750000.0,40000.0,1980000
SIMCITY 2000,SNES,1995,Simulation,THQ,,,490000.0,,490000
SIMEARTH THE LIVING PLANET,SNES,1991,Simulation,Imagineer,,,160000.0,,160000
SLAM DUNK SD HEAT UP,SNES,1995,Sports,Namco Bandai Games,,,50000.0,,50000
SLAM DUNK YONKYO TAIKETSU,SNES,1994,Sports,Namco Bandai Games,,,270000.0,,270000
SLAYERS,SNES,1994,Role-Playing,Banpresto,,,120000.0,,120000
SOUND NOVEL TSUKURU,SNES,1996,Misc,ASCII Entertainment,,,80000.0,,80000
SPACE INVADERS,SNES,1994,Shooter,Taito,,,460000.0,,460000
STAR FOX,SNES,1993,Shooter,Nintendo,1610000.0,510000.0,800000.0,70000.0,2990000
STAR OCEAN,SNES,1996,Role-Playing,Enix Corporation,,,230000.0,,230000
STREET FIGHTER ALPHA 2,SNES,1996,Fighting,Nintendo,,,170000.0,,170000
STREET FIGHTER II TURBO,SNES,1992,Fighting,Capcom,1420000.0,510000.0,2100000.0,70000.0,4099999
STREET FIGHTER II THE WORLD WARRIOR,SNES,1992,Fighting,Capcom,2470000.0,830000.0,2870000.0,120000.0,6300000
STUNT RACE FX,SNES,1993,Racing,Nintendo,,,350000.0,,350000
SUGOI HEBEREKE,SNES,1994,Fighting,Sunsoft,,,20000.0,,20000
SUPER ADVENTURE ISLAND,SNES,1992,Platform,Hudson Soft,,,220000.0,,220000
SUPER BASEBALL SIMULATOR 1000,SNES,1991,Sports,Culture Brain,,,200000.0,,200000
SUPER BATTER UP,SNES,1992,Sports,Namco Bandai Games,,,460000.0,,460000
SUPER BOMBERMAN,SNES,1992,Puzzle,Hudson Soft,,,570000.0,,570000
SUPER BOMBERMAN 2,SNES,1994,Puzzle,Hudson Soft,,,810000.0,,810000
SUPER BOMBERMAN 3,SNES,1994,Puzzle,Hudson Soft,,,700000.0,,700000
SUPER BOMBERMAN 4,SNES,1996,Puzzle,Hudson Soft,,,440000.0,,440000
SUPER BOMBERMAN 5,SNES,1997,Puzzle,Hudson Soft,,,300000.0,,300000
SUPER CASTLEVANIA IV,SNES,1991,Platform,Konami Digital Entertainment,320000.0,50000.0,250000.0,10000.0,630000
SUPER FAMISTA 3,SNES,1994,Sports,Namco Bandai Games,,,390000.0,,390000
SUPER FAMISTA 4,SNES,1995,Sports,Namco Bandai Games,,,420000.0,,420000
SUPER FAMISTA 5,SNES,1996,Sports,Namco Bandai Games,,,500000.0,,500000
SUPER FIRE PROWRESTLING,SNES,1991,Fighting,Human Entertainment,,,390000.0,,390000
SUPER FIRE PROWRESTLING SPECIAL,SNES,1994,Fighting,Human Entertainment,,,360000.0,,360000
SUPER FIRE PROWRESTLING X,SNES,1995,Fighting,Human Entertainment,,,280000.0,,280000
SUPER FORMATION SOCCER 94,SNES,1994,Sports,Human Entertainment,,,370000.0,,370000
SUPER GHOULS N GHOSTS,SNES,1991,Platform,Capcom,500000.0,140000.0,520000.0,20000.0,1180000
SUPER JINSEI GAME 2,SNES,1995,Misc,Takara,,,50000.0,,50000
SUPER MAHJONG 2 HONKAKU 4JIN UCHI,SNES,1993,Misc,Imax,,,60000.0,,60000
SUPER MARIO ALLSTARS,SNES,1993,Platform,Nintendo,5990000.0,2150000.0,2120000.0,290000.0,10550000
SUPER MARIO KART,SNES,1992,Racing,Nintendo,3540000.0,1240000.0,3810000.0,180000.0,8760000
SUPER MARIO RPG LEGEND OF THE SEVEN STARS,SNES,1996,Role-Playing,Nintendo,660000.0,,1450000.0,30000.0,2140000
SUPER MARIO WORLD,SNES,1990,Platform,Nintendo,12780000.0,3750000.0,3540000.0,550000.0,20610000
SUPER MARIO WORLD 2 YOSHIS ISLAND,SNES,1995,Platform,Nintendo,1650000.0,610000.0,1760000.0,90000.0,4120000
SUPER METROID,SNES,1994,Action,Nintendo,570000.0,120000.0,710000.0,20000.0,1420000
SUPER MOMOTAROU DENTETSU DX,SNES,1995,Misc,Hudson Soft,,,470000.0,,470000
SUPER MOMOTAROU DENTETSU III,SNES,1994,Simulation,Hudson Soft,,,910000.0,,910000
SUPER NAZO PUYO TSUU RURUU NO TETSUWAN HANJYOUKI,SNES,1996,Puzzle,Compile,,,20000.0,,20000
SUPER NAZO PUYO RURUU NO RUU,SNES,1995,Puzzle,Banpresto,,,270000.0,,270000
SUPER POWER LEAGUE,SNES,1993,Sports,Hudson Soft,,,170000.0,,170000
SUPER POWER LEAGUE 2,SNES,1994,Sports,Hudson Soft,,,330000.0,,330000
SUPER PUYO PUYO,SNES,1993,Puzzle,Banpresto,,,1690000.0,10000.0,1700000
SUPER PUYO PUYO 2,SNES,1995,Puzzle,Compile,,,470000.0,,470000
SUPER RTYPE,SNES,1991,Shooter,Nintendo,,,230000.0,,230000
SUPER ROBOT TAISEN EX,SNES,1994,Strategy,Banpresto,,,370000.0,,370000
SUPER SCOPE 6,SNES,1991,Shooter,Nintendo,1060000.0,380000.0,150000.0,50000.0,1650000
SUPER SOCCER,SNES,1991,Sports,Nintendo,,,380000.0,,380000
SUPER STREET FIGHTER II,SNES,1993,Fighting,Nintendo,520000.0,160000.0,1290000.0,30000.0,2000000
SUPER WAGYAN LAND,SNES,1991,Action,Namco Bandai Games,,,420000.0,,420000
TACTICS OGRE LET US CLING TOGETHER,SNES,1995,Role-Playing,Quest,,,710000.0,,710000
TALES OF PHANTASIA,SNES,1995,Role-Playing,Namco Bandai Games,,,400000.0,,400000
TEENAGE MUTANT NINJA TURTLES TOURNAMENT FIGHTERS,SNES,1992,Fighting,Konami Digital Entertainment,,,60000.0,,60000
TERRANIGMA,SNES,1995,Role-Playing,Nintendo,,,90000.0,,90000
TETRIS ATTACK,SNES,1995,Puzzle,Nintendo,,,150000.0,,150000
THE GREAT BATTLE GAIDEN 2 MATSURI DA WASSHOI,SNES,1994,Action,Banpresto,,,30000.0,,30000
THE LEGEND OF ZELDA A LINK TO THE PAST,SNES,1991,Action,Nintendo,2420000.0,910000.0,1150000.0,130000.0,4610000
THE LEGEND OF THE MYSTICAL NINJA,SNES,1991,Adventure,Konami Digital Entertainment,,,480000.0,,480000
THE MAGICAL QUEST STARRING MICKEY MOUSE,SNES,1992,Platform,Capcom,660000.0,170000.0,350000.0,30000.0,1210000
THOROUGHBRED BREEDER,SNES,1993,Simulation,Hect,,,190000.0,,190000
THOROUGHBRED BREEDER II,SNES,1994,Simulation,Hect,,,270000.0,,270000
TORNEKO NO DAIBOUKEN FUSHIGI NO DUNGEON,SNES,1993,Role-Playing,ChunSoft,,,780000.0,,780000
TREASURE HUNTER G,SNES,1996,Role-Playing,SquareSoft,,,200000.0,,200000
UN SQUADRON,SNES,1991,Shooter,Capcom,,,120000.0,,120000
VIRTUAL SOCCER,SNES,1993,Sports,Hudson Soft,,,530000.0,,530000
WINNING POST,SNES,1993,Sports,Tecmo Koei,,,530000.0,,530000
WINNING POST 2,SNES,1995,Sports,Tecmo Koei,,,300000.0,,300000
WIZARDRY VI BANE OF THE COSMIC FORGE,SNES,1995,Role-Playing,ASCII Entertainment,,,100000.0,,100000
WONDER PROJECT J KIKAI NO SHONEN PINO,SNES,1994,Simulation,Enix Corporation,,,430000.0,,430000
WORLD CLASS RUGBY 2 KOKUNAI GEKITOU HEN 93,SNES,1994,Sports,Misawa,,,20000.0,,20000
WORLD LEAGUE SOCCER,SNES,1991,Sports,Imagineer,,,150000.0,,150000
YUU YUU HAKUSHO,SNES,1993,Fighting,Namco Bandai Games,,,360000.0,,360000
YUU YUU HAKUSHO 2 KAKUTOU NO SHO,SNES,1994,Fighting,Namco Bandai Games,,,310000.0,,310000
ZENNIPPON GT SENSHUKEN,SNES,1995,Racing,Banpresto,,,40000.0,,40000
